pressure_outlet,speed_rpm,temperature,vibration,power,component_type,component_id,timestamp,time_s,fault_pressure,fault_overheat,fault_any
350.44,2200,108.66,1.387,1284.9466666666667,pump,main_pump,2025-11-08T10:51:59.872287+00:00,106.97,1,1,1
351.1,2200,108.29,1.429,1287.3666666666666,pump,main_pump,2025-11-08T10:51:59.872287+00:00,106.98,1,1,1
349.75,2200,107.4,1.456,1282.4166666666667,pump,main_pump,2025-11-08T10:51:59.872287+00:00,106.99,1,1,1
348.77,2200,108.08,1.781,1278.8233333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.0,1,1,1
350.6,2200,107.25,1.571,1285.5333333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.01,1,1,1
349.93,2200,108.34,1.511,1283.0766666666666,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.02,1,1,1
349.84,2200,107.48,1.354,1282.7466666666667,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.03,1,1,1
348.05,2200,108.09,1.364,1276.1833333333334,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.04,1,1,1
350.97,2200,108.32,1.458,1286.89,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.05,1,1,1
349.49,2200,107.94,1.422,1281.4633333333334,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.06,1,1,1
347.73,2200,107.15,1.354,1275.01,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.07,1,1,1
350.17,2200,107.64,1.508,1283.9566666666667,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.08,1,1,1
349.76,2200,107.9,1.281,1282.4533333333334,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.09,1,1,1
350.28,2200,107.95,1.55,1284.36,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.1,1,1,1
349.27,2200,106.45,1.617,1280.6566666666668,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.11,1,1,1
349.44,2200,107.71,1.451,1281.28,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.12,1,1,1
351.77,2200,108.2,1.588,1289.8233333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.13,1,1,1
349.58,2200,108.15,1.44,1281.7933333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.14,1,1,1
349.74,2200,108.4,1.525,1282.38,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.15,1,1,1
348.48,2200,107.82,1.494,1277.76,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.16,1,1,1
350.76,2200,107.59,1.449,1286.12,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.17,1,1,1
350.01,2200,108.19,1.508,1283.37,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.18,1,1,1
348.93,2200,107.3,1.578,1279.41,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.19,1,1,1
349.16,2200,107.43,1.523,1280.2533333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.2,1,1,1
350.42,2200,108.43,1.42,1284.8733333333332,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.21,1,1,1
349.58,2200,107.91,1.43,1281.7933333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.22,1,1,1
351.2,2200,108.43,1.608,1287.7333333333333,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.23,1,1,1
350.46,2200,107.88,1.331,1285.02,pump,main_pump,2025-11-08T10:51:59.872287+00:00,107.24,1,1,1
349.65,2200,107.17,1.592,1282.05,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.25,1,1,1
349.73,2200,108.08,1.385,1282.3433333333332,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.26,1,1,1
349.67,2200,108.02,1.5,1282.1233333333332,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.27,1,1,1
348.35,2200,107.99,1.661,1277.2833333333333,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.28,1,1,1
349.69,2200,108.43,1.488,1282.1966666666667,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.29,1,1,1
349.76,2200,108.51,1.503,1282.4533333333334,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.3,1,1,1
348.08,2200,107.32,1.416,1276.2933333333333,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.31,1,1,1
350.12,2200,108.19,1.461,1283.7733333333333,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.32,1,1,1
349.69,2200,109.19,1.587,1282.1966666666667,pump,main_pump,2025-11-08T10:51:59.882412+00:00,107.33,1,1,1
350.36,2200,108.07,1.527,1284.6533333333334,pump,main_pump,2025-11-08T10:51:59.883470+00:00,107.34,1,1,1
350.86,2200,107.97,1.437,1286.4866666666667,pump,main_pump,2025-11-08T10:51:59.883470+00:00,107.35,1,1,1
351.24,2200,107.86,1.595,1287.88,pump,main_pump,2025-11-08T10:51:59.883470+00:00,107.36,1,1,1
350.68,2200,106.93,1.551,1285.8266666666666,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.37,1,1,1
350.75,2200,107.53,1.462,1286.0833333333333,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.38,1,1,1
349.89,2200,108.37,1.364,1282.93,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.39,1,1,1
349.38,2200,107.71,1.483,1281.06,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.4,1,1,1
349.45,2200,108.8,1.445,1281.3166666666666,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.41,1,1,1
349.78,2200,107.91,1.526,1282.5266666666664,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.42,1,1,1
350.12,2200,108.21,1.359,1283.7733333333333,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.43,1,1,1
348.52,2200,107.53,1.692,1277.9066666666668,pump,main_pump,2025-11-08T10:51:59.884127+00:00,107.44,1,1,1
350.14,2200,107.82,1.481,1283.8466666666666,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.45,1,1,1
347.3,2200,108.03,1.464,1273.4333333333334,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.46,1,1,1
348.94,2200,107.89,1.609,1279.4466666666667,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.47,1,1,1
350.37,2200,107.89,1.529,1284.69,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.48,1,1,1
349.34,2200,108.2,1.513,1280.9133333333334,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.49,1,1,1
349.25,2200,107.65,1.469,1280.5833333333333,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.5,1,1,1
347.85,2200,107.8,1.549,1275.45,pump,main_pump,2025-11-08T10:51:59.885196+00:00,107.51,1,1,1
350.33,2200,107.96,1.437,1284.5433333333333,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.52,1,1,1
349.85,2200,107.52,1.493,1282.7833333333333,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.53,1,1,1
350.64,2200,108.48,1.43,1285.68,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.54,1,1,1
349.87,2200,107.06,1.589,1282.8566666666666,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.55,1,1,1
347.41,2200,108.29,1.666,1273.8366666666666,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.56,1,1,1
349.04,2200,107.88,1.531,1279.8133333333333,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.57,1,1,1
349.46,2200,108.54,1.525,1281.3533333333332,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.58,1,1,1
350.35,2200,107.4,1.385,1284.6166666666666,pump,main_pump,2025-11-08T10:51:59.886195+00:00,107.59,1,1,1
350.03,2200,108.69,1.613,1283.4433333333332,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.6,1,1,1
349.38,2200,108.14,1.43,1281.06,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.61,1,1,1
350.68,2200,108.7,1.631,1285.8266666666666,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.62,1,1,1
349.65,2200,106.99,1.536,1282.05,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.63,1,1,1
349.48,2200,108.12,1.554,1281.4266666666667,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.64,1,1,1
350.05,2200,108.45,1.545,1283.5166666666667,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.65,1,1,1
350.19,2200,107.55,1.564,1284.03,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.66,1,1,1
349.03,2200,108.3,1.589,1279.7766666666664,pump,main_pump,2025-11-08T10:51:59.887196+00:00,107.67,1,1,1
350.61,2200,108.33,1.487,1285.57,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.68,1,1,1
351.59,2200,108.24,1.588,1289.1633333333334,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.69,1,1,1
349.12,2200,107.86,1.378,1280.1066666666666,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.7,1,1,1
348.52,2200,108.21,1.443,1277.9066666666668,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.71,1,1,1
350.68,2200,107.89,1.591,1285.8266666666666,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.72,1,1,1
350.3,2200,107.86,1.606,1284.4333333333334,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.73,1,1,1
348.81,2200,107.55,1.237,1278.97,pump,main_pump,2025-11-08T10:51:59.888195+00:00,107.74,1,1,1
350.3,2200,107.54,1.413,1284.4333333333334,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.75,1,1,1
348.73,2200,107.26,1.508,1278.6766666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.76,1,1,1
351.3,2200,107.13,1.497,1288.1,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.77,1,1,1
350.33,2200,108.53,1.361,1284.5433333333333,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.78,1,1,1
351.66,2200,107.98,1.56,1289.42,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.79,1,1,1
349.13,2200,108.02,1.538,1280.1433333333334,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.8,1,1,1
349.05,2200,107.46,1.3,1279.85,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.81,1,1,1
349.86,2200,107.95,1.562,1282.82,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.82,1,1,1
350.46,2200,107.6,1.472,1285.02,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.83,1,1,1
349.58,2200,107.62,1.503,1281.7933333333333,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.84,1,1,1
349.48,2200,107.12,1.495,1281.4266666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.85,1,1,1
348.71,2200,108.15,1.47,1278.6033333333332,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.86,1,1,1
350.56,2200,107.86,1.366,1285.3866666666668,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.87,1,1,1
349.39,2200,107.68,1.439,1281.0966666666666,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.88,1,1,1
349.21,2200,107.57,1.605,1280.4366666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.89,1,1,1
350.24,2200,107.87,1.508,1284.2133333333334,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.9,1,1,1
348.73,2200,107.2,1.538,1278.6766666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.91,1,1,1
350.59,2200,107.9,1.421,1285.4966666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.92,1,1,1
349.47,2200,108.79,1.44,1281.39,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.93,1,1,1
348.68,2200,108.14,1.714,1278.4933333333333,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.94,1,1,1
351.58,2200,107.67,1.648,1289.1266666666668,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.95,1,1,1
350.05,2200,107.9,1.382,1283.5166666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.96,1,1,1
350.12,2200,108.45,1.535,1283.7733333333333,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.97,1,1,1
349.92,2200,107.87,1.425,1283.04,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.98,1,1,1
350.31,2200,108.35,1.56,1284.47,pump,main_pump,2025-11-08T10:51:59.889157+00:00,107.99,1,1,1
349.84,2200,108.05,1.429,1282.7466666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,108.0,1,1,1
349.96,2200,107.37,1.691,1283.1866666666667,pump,main_pump,2025-11-08T10:51:59.889157+00:00,108.01,1,1,1
349.1,2200,107.16,1.678,1280.0333333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.02,1,1,1
351.21,2200,108.12,1.473,1287.77,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.03,1,1,1
351.52,2200,107.51,1.518,1288.9066666666668,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.04,1,1,1
350.5,2200,108.7,1.474,1285.1666666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.05,1,1,1
349.23,2200,108.24,1.418,1280.51,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.06,1,1,1
349.59,2200,108.07,1.581,1281.83,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.07,1,1,1
348.03,2200,106.99,1.64,1276.11,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.08,1,1,1
351.05,2200,107.1,1.335,1287.1833333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.09,1,1,1
350.17,2200,107.36,1.505,1283.9566666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.1,1,1,1
349.95,2200,107.21,1.641,1283.15,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.11,1,1,1
349.36,2200,108.16,1.513,1280.9866666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.12,1,1,1
348.78,2200,107.63,1.458,1278.86,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.13,1,1,1
348.86,2200,107.22,1.524,1279.1533333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.14,1,1,1
348.77,2200,107.53,1.376,1278.8233333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.15,1,1,1
350.9,2200,107.72,1.358,1286.6333333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.16,1,1,1
350.45,2200,107.85,1.438,1284.9833333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.17,1,1,1
350.13,2200,108.36,1.427,1283.81,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.18,1,1,1
349.56,2200,107.47,1.446,1281.72,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.19,1,1,1
350.54,2200,107.06,1.37,1285.3133333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.2,1,1,1
349.87,2200,108.59,1.415,1282.8566666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.21,1,1,1
349.2,2200,107.91,1.555,1280.4,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.22,1,1,1
350.24,2200,108.14,1.513,1284.2133333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.23,1,1,1
350.31,2200,107.18,1.438,1284.47,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.24,1,1,1
348.22,2200,106.82,1.471,1276.8066666666668,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.25,1,1,1
347.63,2200,108.91,1.53,1274.6433333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.26,1,1,1
348.48,2200,108.09,1.411,1277.76,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.27,1,1,1
350.56,2200,107.22,1.3,1285.3866666666668,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.28,1,1,1
351.2,2200,107.51,1.65,1287.7333333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.29,1,1,1
350.17,2200,107.87,1.468,1283.9566666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.3,1,1,1
348.7,2200,107.54,1.551,1278.5666666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.31,1,1,1
351.62,2200,107.07,1.623,1289.2733333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.32,1,1,1
350.25,2200,107.95,1.643,1284.25,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.33,1,1,1
348.34,2200,107.73,1.47,1277.2466666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.34,1,1,1
350.23,2200,106.48,1.636,1284.1766666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.35,1,1,1
349.98,2200,107.73,1.456,1283.26,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.36,1,1,1
350.38,2200,107.41,1.618,1284.7266666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.37,1,1,1
348.57,2200,107.92,1.722,1278.09,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.38,1,1,1
350.51,2200,107.86,1.624,1285.2033333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.39,1,1,1
346.8,2200,106.98,1.478,1271.6,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.4,1,1,1
350.01,2200,107.85,1.435,1283.37,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.41,1,1,1
349.49,2200,108.12,1.481,1281.4633333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.42,1,1,1
350.74,2200,108.04,1.444,1286.0466666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.43,1,1,1
350.01,2200,107.53,1.508,1283.37,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.44,1,1,1
349.91,2200,108.9,1.48,1283.0033333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.45,1,1,1
351.26,2200,107.47,1.442,1287.9533333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.46,1,1,1
349.1,2200,107.8,1.429,1280.0333333333333,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.47,1,1,1
348.13,2200,108.01,1.687,1276.4766666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.48,1,1,1
350.72,2200,107.82,1.68,1285.9733333333336,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.49,1,1,1
349.34,2200,107.35,1.48,1280.9133333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.5,1,1,1
349.96,2200,107.88,1.553,1283.1866666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.51,1,1,1
348.74,2200,107.15,1.613,1278.7133333333334,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.52,1,1,1
349.17,2200,107.79,1.512,1280.29,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.53,1,1,1
350.95,2200,107.01,1.378,1286.8166666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.54,1,1,1
350.35,2200,109.53,1.538,1284.6166666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.55,1,1,1
349.21,2200,106.94,1.679,1280.4366666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.56,1,1,1
348.16,2200,108.04,1.572,1276.5866666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.57,1,1,1
351.01,2200,108.47,1.488,1287.0366666666666,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.58,1,1,1
348.96,2200,108.28,1.453,1279.52,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.59,1,1,1
348.52,2200,108.4,1.447,1277.9066666666668,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.6,1,1,1
350.1,2200,108.23,1.483,1283.7,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.61,1,1,1
349.9,2200,108.61,1.58,1282.9666666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.62,1,1,1
349.73,2200,107.8,1.332,1282.3433333333332,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.63,1,1,1
349.89,2200,108.24,1.469,1282.93,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.64,1,1,1
350.11,2200,107.29,1.371,1283.7366666666667,pump,main_pump,2025-11-08T10:51:59.892690+00:00,108.65,1,1,1
350.21,2200,107.35,1.494,1284.1033333333332,pump,main_pump,2025-11-08T10:51:59.901163+00:00,108.66,1,1,1
349.95,2200,107.71,1.393,1283.15,pump,main_pump,2025-11-08T10:51:59.901163+00:00,108.67,1,1,1
348.94,2200,107.45,1.559,1279.4466666666667,pump,main_pump,2025-11-08T10:51:59.901163+00:00,108.68,1,1,1
350.64,2200,108.33,1.596,1285.68,pump,main_pump,2025-11-08T10:51:59.901717+00:00,108.69,1,1,1
348.88,2200,107.67,1.58,1279.2266666666667,pump,main_pump,2025-11-08T10:51:59.901717+00:00,108.7,1,1,1
350.3,2200,107.69,1.64,1284.4333333333334,pump,main_pump,2025-11-08T10:51:59.901717+00:00,108.71,1,1,1
350.56,2200,107.4,1.567,1285.3866666666668,pump,main_pump,2025-11-08T10:51:59.901717+00:00,108.72,1,1,1
350.99,2200,107.76,1.431,1286.9633333333334,pump,main_pump,2025-11-08T10:51:59.901717+00:00,108.73,1,1,1
348.97,2200,107.8,1.502,1279.5566666666668,pump,main_pump,2025-11-08T10:51:59.902269+00:00,108.74,1,1,1
350.75,2200,107.26,1.542,1286.0833333333333,pump,main_pump,2025-11-08T10:51:59.902269+00:00,108.75,1,1,1
349.92,2200,107.75,1.612,1283.04,pump,main_pump,2025-11-08T10:51:59.902269+00:00,108.76,1,1,1
350.89,2200,108.08,1.303,1286.5966666666666,pump,main_pump,2025-11-08T10:51:59.902269+00:00,108.77,1,1,1
349.05,2200,107.43,1.449,1279.85,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.78,1,1,1
351.85,2200,107.9,1.484,1290.1166666666666,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.79,1,1,1
350.97,2200,107.68,1.561,1286.89,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.8,1,1,1
351.32,2200,107.38,1.62,1288.1733333333334,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.81,1,1,1
350.05,2200,107.82,1.454,1283.5166666666667,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.82,1,1,1
352.24,2200,107.57,1.666,1291.5466666666666,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.83,1,1,1
349.77,2200,107.49,1.408,1282.49,pump,main_pump,2025-11-08T10:51:59.902791+00:00,108.84,1,1,1
349.84,2200,108.13,1.379,1282.7466666666667,pump,main_pump,2025-11-08T10:51:59.903747+00:00,108.85,1,1,1
349.62,2200,106.94,1.592,1281.94,pump,main_pump,2025-11-08T10:51:59.903747+00:00,108.86,1,1,1
351.39,2200,108.42,1.491,1288.43,pump,main_pump,2025-11-08T10:51:59.903747+00:00,108.87,1,1,1
351.03,2200,107.83,1.476,1287.11,pump,main_pump,2025-11-08T10:51:59.904062+00:00,108.88,1,1,1
350.13,2200,108.16,1.399,1283.81,pump,main_pump,2025-11-08T10:51:59.904062+00:00,108.89,1,1,1
350.52,2200,107.96,1.548,1285.24,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.9,1,1,1
350.66,2200,107.68,1.418,1285.7533333333333,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.91,1,1,1
350.04,2200,108.01,1.385,1283.48,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.92,1,1,1
349.05,2200,107.88,1.449,1279.85,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.93,1,1,1
349.07,2200,108.11,1.421,1279.9233333333334,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.94,1,1,1
350.83,2200,107.54,1.397,1286.3766666666668,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.95,1,1,1
350.22,2200,108.26,1.55,1284.14,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.96,1,1,1
349.73,2200,106.94,1.469,1282.3433333333332,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.97,1,1,1
349.49,2200,107.32,1.583,1281.4633333333334,pump,main_pump,2025-11-08T10:51:59.904581+00:00,108.98,1,1,1
349.06,2200,106.66,1.457,1279.8866666666668,pump,main_pump,2025-11-08T10:51:59.905708+00:00,108.99,1,1,1
349.46,2200,107.62,1.556,1281.3533333333332,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.0,1,1,1
350.38,2200,108.14,1.452,1284.7266666666667,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.01,1,1,1
348.47,2200,107.66,1.57,1277.7233333333336,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.02,1,1,1
350.73,2200,107.33,1.377,1286.01,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.03,1,1,1
349.43,2200,107.05,1.442,1281.2433333333333,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.04,1,1,1
349.48,2200,107.95,1.39,1281.4266666666667,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.05,1,1,1
349.94,2200,107.43,1.507,1283.1133333333332,pump,main_pump,2025-11-08T10:51:59.905708+00:00,109.06,1,1,1
351.9,2200,106.84,1.293,1290.3,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.07,1,1,1
350.84,2200,107.21,1.646,1286.4133333333334,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.08,1,1,1
348.33,2200,107.66,1.469,1277.21,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.09,1,1,1
350.58,2200,107.76,1.515,1285.46,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.1,1,1,1
347.7,2200,107.44,1.438,1274.9,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.11,1,1,1
349.18,2200,107.44,1.589,1280.3266666666666,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.12,1,1,1
350.21,2200,107.34,1.512,1284.1033333333332,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.13,1,1,1
348.38,2200,106.7,1.341,1277.3933333333334,pump,main_pump,2025-11-08T10:51:59.906708+00:00,109.14,1,1,1
349.59,2200,107.6,1.524,1281.83,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.15,1,1,1
350.06,2200,107.51,1.635,1283.5533333333333,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.16,1,1,1
349.4,2200,108.24,1.532,1281.1333333333334,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.17,1,1,1
348.04,2200,108.02,1.549,1276.1466666666668,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.18,1,1,1
349.91,2200,108.28,1.477,1283.0033333333333,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.19,1,1,1
349.05,2200,106.67,1.62,1279.85,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.2,1,1,1
348.99,2200,107.38,1.334,1279.63,pump,main_pump,2025-11-08T10:51:59.907708+00:00,109.21,1,1,1
350.82,2200,107.13,1.689,1286.34,pump,main_pump,2025-11-08T10:51:59.908709+00:00,109.22,1,1,1
350.31,2200,106.94,1.504,1284.47,pump,main_pump,2025-11-08T10:51:59.908709+00:00,109.23,1,1,1
350.07,2200,107.92,1.477,1283.59,pump,main_pump,2025-11-08T10:51:59.908709+00:00,109.24,1,1,1
350.13,2200,107.43,1.252,1283.81,pump,main_pump,2025-11-08T10:51:59.908709+00:00,109.25,1,1,1
